Frame id, 2868430, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.01979
Frame id, 2868431, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.96007
Frame id, 2868432, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.86025
Frame id, 2868433, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.76201
Frame id, 2868434, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.66831
Frame id, 2868435, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.56735
Frame id, 2868436, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.51685
Frame id, 2868437, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.45429
Frame id, 2868438, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.35093
Frame id, 2868439, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.28505
Frame id, 2868440, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.21289
Frame id, 2868441, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.14118
Frame id, 2868442, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.06452
Frame id, 2868443, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.00935
Frame id, 2868444, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.93633
Frame id, 2868445, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.833744
Frame id, 2868446, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.690058
Frame id, 2868447, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.588373
Frame id, 2868448, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.511057
Frame id, 2868449, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.423847
Frame id, 2868450, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.390711
Frame id, 2868451, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.396016
Frame id, 2868452, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.403911
Frame id, 2868453, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.44231
Frame id, 2868454, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.521952
Frame id, 2868455, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.625242
Frame id, 2868456, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.749842
Frame id, 2868457, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -0.916875
Frame id, 2868458, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.13951
Frame id, 2868459, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.47506
Frame id, 2868460, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -1.82665
